FECHA HECHO,COD_DEPTO,DEPARTAMENTO,COD_MUNI,MUNICIPIO,ACCION,CANTIDAD
13/03/2010,54,NORTE DE SANTANDER,54174,CHITAGA,HERIDO,1
13/03/2010,73,TOLIMA,73168,CHAPARRAL,HERIDO,1
13/03/2010,19,CAUCA,19142,CALOTO,ASESINADO,1
13/03/2010,19,CAUCA,19142,CALOTO,HERIDO,1
13/03/2010,19,CAUCA,19142,CALOTO,HERIDO,4
13/03/2010,19,CAUCA,19142,CALOTO,HERIDO,1
14/03/2010,18,CAQUETA,18001,FLORENCIA,HERIDO,1
14/03/2010,08,ATLANTICO,08001,BARRANQUILLA,HERIDO,1
14/03/2010,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",HERIDO,1
14/03/2010,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",HERIDO,1
15/03/2010,52,NARIÑO,52678,SAMANIEGO,HERIDO,1
15/03/2010,25,CUNDINAMARCA,25297,GACHETA,HERIDO,1
15/03/2010,41,HUILA,41791,TARQUI,HERIDO,1
16/03/2010,50,META,50330,MESETAS,ASESINADO,1
16/03/2010,81,ARAUCA,81794,TAME,ASESINADO,1
16/03/2010,50,META,50590,PUERTO RICO,HERIDO,1
16/03/2010,50,META,50590,PUERTO RICO,HERIDO,1
16/03/2010,18,CAQUETA,18592,PUERTO RICO,HERIDO,1
16/03/2010,18,CAQUETA,18592,PUERTO RICO,HERIDO,1
16/03/2010,81,ARAUCA,81794,TAME,HERIDO,1
16/03/2010,05,ANTIOQUIA,05001,MEDELLIN,HERIDO,1
16/03/2010,05,ANTIOQUIA,05360,ITAGUI,HERIDO,1
17/03/2010,17,CALDAS,17001,MANIZALES,HERIDO,1
17/03/2010,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",HERIDO,1
18/03/2010,13,BOLIVAR,13600,RIO VIEJO,HERIDO,1
19/03/2010,18,CAQUETA,18592,PUERTO RICO,HERIDO,1
19/03/2010,18,CAQUETA,18592,PUERTO RICO,HERIDO,1
19/03/2010,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",HERIDO,1
19/03/2010,25,CUNDINAMARCA,25307,GIRARDOT,HERIDO,1
19/03/2010,41,HUILA,41001,NEIVA,HERIDO,2
19/03/2010,70,SUCRE,70823,TOLU VIEJO,HERIDO,1
20/03/2010,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",HERIDO,1
20/03/2010,25,CUNDINAMARCA,25754,SOACHA,HERIDO,1
20/03/2010,73,TOLIMA,73001,IBAGUE,HERIDO,3
21/03/2010,05,ANTIOQUIA,05792,TARSO,ASESINADO,1
21/03/2010,05,ANTIOQUIA,05792,TARSO,HERIDO,1
21/03/2010,05,ANTIOQUIA,05792,TARSO,HERIDO,1
21/03/2010,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",HERIDO,1
21/03/2010,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",HERIDO,1
21/03/2010,50,META,50001,VILLAVICENCIO,HERIDO,1
21/03/2010,73,TOLIMA,73268,ESPINAL,HERIDO,1
21/03/2010,73,TOLIMA,73283,FRESNO,HERIDO,4
21/03/2010,73,TOLIMA,73449,MELGAR,HERIDO,2
22/03/2010,50,META,50711,VISTAHERMOSA,HERIDO,1
22/03/2010,50,META,50711,VISTAHERMOSA,HERIDO,1
22/03/2010,54,NORTE DE SANTANDER,54003,ABREGO,HERIDO,1
22/03/2010,05,ANTIOQUIA,05361,ITUANGO,HERIDO,1
22/03/2010,05,ANTIOQUIA,05885,YALI,HERIDO,1
22/03/2010,18,CAQUETA,18001,FLORENCIA,HERIDO,1
22/03/2010,25,CUNDINAMARCA,25295,GACHANCIPA,HERIDO,2
22/03/2010,76,VALLE DEL CAUCA,76001,CALI,HERIDO,1
22/03/2010,76,VALLE DEL CAUCA,76520,PALMIRA,HERIDO,1
23/03/2010,05,ANTIOQUIA,05120,CACERES,ASESINADO,1
23/03/2010,05,ANTIOQUIA,05120,CACERES,ASESINADO,1
23/03/2010,18,CAQUETA,18001,FLORENCIA,HERIDO,1
23/03/2010,50,META,50001,VILLAVICENCIO,HERIDO,1
24/03/2010,05,ANTIOQUIA,05361,ITUANGO,ASESINADO,1
24/03/2010,76,VALLE DEL CAUCA,76834,TULUA,HERIDO,1
24/03/2010,76,VALLE DEL CAUCA,76834,TULUA,HERIDO,1
24/03/2010,76,VALLE DEL CAUCA,76109,BUENAVENTURA,ASESINADO,1
24/03/2010,76,VALLE DEL CAUCA,76001,CALI,HERIDO,1
25/03/2010,54,NORTE DE SANTANDER,54810,TIBU,ASESINADO,1
25/03/2010,41,HUILA,41660,SALADOBLANCO,HERIDO,1
25/03/2010,54,NORTE DE SANTANDER,54810,TIBU,HERIDO,1
25/03/2010,54,NORTE DE SANTANDER,54810,TIBU,HERIDO,1
25/03/2010,54,NORTE DE SANTANDER,54344,HACARI,HERIDO,1
25/03/2010,54,NORTE DE SANTANDER,54344,HACARI,HERIDO,1
25/03/2010,54,NORTE DE SANTANDER,54810,TIBU,HERIDO,1
25/03/2010,19,CAUCA,19698,SANTANDER DE QUILICHAO,ASESINADO,1
25/03/2010,19,CAUCA,19698,SANTANDER DE QUILICHAO,ASESINADO,1
25/03/2010,19,CAUCA,19698,SANTANDER DE QUILICHAO,HERIDO,2
25/03/2010,47,MAGDALENA,47001,SANTA MARTA,HERIDO,1
25/03/2010,52,NARIÑO,52250,EL CHARCO,HERIDO,1
25/03/2010,52,NARIÑO,52250,EL CHARCO,HERIDO,1
25/03/2010,52,NARIÑO,52356,IPIALES,HERIDO,1
26/03/2010,52,NARIÑO,52678,SAMANIEGO,HERIDO,1
26/03/2010,52,NARIÑO,52678,SAMANIEGO,HERIDO,1
26/03/2010,52,NARIÑO,52678,SAMANIEGO,HERIDO,1
26/03/2010,20,CESAR,20228,CURUMANI,ASESINADO,1
26/03/2010,76,VALLE DEL CAUCA,76109,BUENAVENTURA,ASESINADO,1
26/03/2010,25,CUNDINAMARCA,25175,CHIA,HERIDO,1
27/03/2010,54,NORTE DE SANTANDER,54344,HACARI,HERIDO,1
27/03/2010,50,META,50330,MESETAS,HERIDO,1
27/03/2010,50,META,50330,MESETAS,HERIDO,1
27/03/2010,19,CAUCA,19517,PAEZ,ASESINADO,1
27/03/2010,05,ANTIOQUIA,05890,YOLOMBO,HERIDO,1
27/03/2010,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",HERIDO,1
27/03/2010,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",HERIDO,1
28/03/2010,76,VALLE DEL CAUCA,76275,FLORIDA,HERIDO,1
28/03/2010,41,HUILA,41378,LA ARGENTINA,HERIDO,1
28/03/2010,97,VAUPES,97161,CARURU,HERIDO,1
28/03/2010,18,CAQUETA,18410,LA MONTAÑITA,HERIDO,1
28/03/2010,05,ANTIOQUIA,05790,TARAZA,HERIDO,1
28/03/2010,08,ATLANTICO,08137,CAMPO DE LA CRUZ,HERIDO,1
28/03/2010,17,CALDAS,17380,LA DORADA,HERIDO,1
28/03/2010,18,CAQUETA,18001,FLORENCIA,HERIDO,1
28/03/2010,85,CASANARE,85001,YOPAL,HERIDO,1
28/03/2010,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",HERIDO,1
28/03/2010,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",HERIDO,1
28/03/2010,50,META,50400,LEJANIAS,HERIDO,1
29/03/2010,05,ANTIOQUIA,05045,APARTADO,ASESINADO,1
29/03/2010,05,ANTIOQUIA,05790,TARAZA,HERIDO,1
29/03/2010,85,CASANARE,85001,YOPAL,HERIDO,1
29/03/2010,19,CAUCA,19809,TIMBIQUI,HERIDO,1
29/03/2010,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",HERIDO,1
30/03/2010,18,CAQUETA,18410,LA MONTAÑITA,ASESINADO,1
30/03/2010,05,ANTIOQUIA,05361,ITUANGO,HERIDO,1
30/03/2010,05,ANTIOQUIA,05361,ITUANGO,HERIDO,1
30/03/2010,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",HERIDO,1
30/03/2010,76,VALLE DEL CAUCA,76306,GINEBRA,HERIDO,1
31/03/2010,95,GUAVIARE,95001,SAN JOSE DEL GUAVIARE,HERIDO,1
31/03/2010,81,ARAUCA,81065,ARAUQUITA,HERIDO,1
31/03/2010,76,VALLE DEL CAUCA,76130,CANDELARIA,HERIDO,1
31/03/2010,76,VALLE DEL CAUCA,76520,PALMIRA,HERIDO,1
01/04/2010,50,META,50350,LA MACARENA,ASESINADO,1
01/04/2010,50,META,50350,LA MACARENA,HERIDO,1
01/04/2010,50,META,50350,LA MACARENA,HERIDO,1
01/04/2010,50,META,50330,MESETAS,HERIDO,1
01/04/2010,50,META,50350,LA MACARENA,HERIDO,1
01/04/2010,20,CESAR,20001,VALLEDUPAR,HERIDO,1
01/04/2010,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",HERIDO,1
01/04/2010,50,META,50318,GUAMAL,HERIDO,1
02/04/2010,76,VALLE DEL CAUCA,76275,FLORIDA,HERIDO,1
02/04/2010,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",HERIDO,1
02/04/2010,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",HERIDO,1
02/04/2010,76,VALLE DEL CAUCA,76001,CALI,HERIDO,1
03/04/2010,18,CAQUETA,18150,CARTAGENA DEL CHAIRA,HERIDO,1
03/04/2010,50,META,50330,MESETAS,HERIDO,0
03/04/2010,19,CAUCA,19212,CORINTO,HERIDO,1
03/04/2010,19,CAUCA,19212,CORINTO,HERIDO,1
03/04/2010,19,CAUCA,19212,CORINTO,HERIDO,1
03/04/2010,19,CAUCA,19212,CORINTO,HERIDO,1
03/04/2010,19,CAUCA,19212,CORINTO,HERIDO,1
03/04/2010,25,CUNDINAMARCA,25175,CHIA,HERIDO,1
03/04/2010,25,CUNDINAMARCA,25175,CHIA,HERIDO,1
03/04/2010,68,SANTANDER,68307,GIRON,HERIDO,1
04/04/2010,81,ARAUCA,81794,TAME,ASESINADO,1
04/04/2010,54,NORTE DE SANTANDER,54206,CONVENCION,ASESINADO,1
04/04/2010,54,NORTE DE SANTANDER,54206,CONVENCION,ASESINADO,1
04/04/2010,54,NORTE DE SANTANDER,54206,CONVENCION,HERIDO,1
04/04/2010,54,NORTE DE SANTANDER,54206,CONVENCION,HERIDO,1
04/04/2010,54,NORTE DE SANTANDER,54206,CONVENCION,HERIDO,1
04/04/2010,54,NORTE DE SANTANDER,54003,ABREGO,HERIDO,1
04/04/2010,54,NORTE DE SANTANDER,54003,ABREGO,HERIDO,1
04/04/2010,54,NORTE DE SANTANDER,54003,ABREGO,HERIDO,1
04/04/2010,54,NORTE DE SANTANDER,54003,ABREGO,HERIDO,1
04/04/2010,54,NORTE DE SANTANDER,54003,ABREGO,HERIDO,1
04/04/2010,54,NORTE DE SANTANDER,54003,ABREGO,ASESINADO,1
04/04/2010,50,META,50001,VILLAVICENCIO,HERIDO,2
04/04/2010,50,META,50001,VILLAVICENCIO,HERIDO,2
04/04/2010,68,SANTANDER,68655,SABANA DE TORRES,HERIDO,2
04/04/2010,73,TOLIMA,73283,FRESNO,HERIDO,1
05/04/2010,95,GUAVIARE,95200,MIRAFLORES,ASESINADO,1
05/04/2010,41,HUILA,41378,LA ARGENTINA,ASESINADO,1
05/04/2010,18,CAQUETA,18753,SAN VICENTE DEL CAGUAN,ASESINADO,1
05/04/2010,81,ARAUCA,81065,ARAUQUITA,ASESINADO,1
05/04/2010,23,CORDOBA,23580,PUERTO LIBERTADOR,HERIDO,1
05/04/2010,81,ARAUCA,81065,ARAUQUITA,HERIDO,1
05/04/2010,81,ARAUCA,81065,ARAUQUITA,HERIDO,1
05/04/2010,81,ARAUCA,81065,ARAUQUITA,HERIDO,1
05/04/2010,54,NORTE DE SANTANDER,54344,HACARI,HERIDO,1
05/04/2010,18,CAQUETA,18753,SAN VICENTE DEL CAGUAN,ASESINADO,1
05/04/2010,41,HUILA,41378,LA ARGENTINA,HERIDO,1
05/04/2010,18,CAQUETA,18410,LA MONTAÑITA,ASESINADO,1
05/04/2010,05,ANTIOQUIA,05790,TARAZA,HERIDO,2
05/04/2010,76,VALLE DEL CAUCA,76130,CANDELARIA,HERIDO,1
06/04/2010,05,ANTIOQUIA,05847,URRAO,ASESINADO,1
06/04/2010,17,CALDAS,17042,ANSERMA,HERIDO,1
06/04/2010,52,NARIÑO,52683,SANDONA,HERIDO,1
06/04/2010,52,NARIÑO,52683,SANDONA,HERIDO,1
07/04/2010,27,CHOCO,27245,EL CARMEN DE ATRATO,ASESINADO,1
07/04/2010,19,CAUCA,19821,TORIBIO,ASESINADO,1
07/04/2010,76,VALLE DEL CAUCA,76275,FLORIDA,HERIDO,1
07/04/2010,27,CHOCO,27245,EL CARMEN DE ATRATO,ASESINADO,1
07/04/2010,19,CAUCA,19318,GUAPI,HERIDO,1
07/04/2010,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",HERIDO,1
08/04/2010,18,CAQUETA,18410,LA MONTAÑITA,HERIDO,1
08/04/2010,18,CAQUETA,18410,LA MONTAÑITA,HERIDO,1
08/04/2010,18,CAQUETA,18410,LA MONTAÑITA,HERIDO,1
08/04/2010,05,ANTIOQUIA,05120,CACERES,HERIDO,1
08/04/2010,05,ANTIOQUIA,05088,BELLO,HERIDO,1
08/04/2010,05,ANTIOQUIA,05001,MEDELLIN,HERIDO,1
09/04/2010,23,CORDOBA,23466,MONTELIBANO,HERIDO,1
09/04/2010,23,CORDOBA,23466,MONTELIBANO,HERIDO,1
09/04/2010,23,CORDOBA,23466,MONTELIBANO,HERIDO,1
09/04/2010,54,NORTE DE SANTANDER,54344,HACARI,HERIDO,1
09/04/2010,86,PUTUMAYO,86568,PUERTO ASIS,HERIDO,1
09/04/2010,23,CORDOBA,23466,MONTELIBANO,HERIDO,1
09/04/2010,19,CAUCA,19001,POPAYAN,HERIDO,1
09/04/2010,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",HERIDO,1
09/04/2010,73,TOLIMA,73001,IBAGUE,HERIDO,1
10/04/2010,05,ANTIOQUIA,05604,REMEDIOS,HERIDO,1
10/04/2010,05,ANTIOQUIA,05604,REMEDIOS,ASESINADO,1
10/04/2010,05,ANTIOQUIA,05604,REMEDIOS,ASESINADO,1
10/04/2010,05,ANTIOQUIA,05604,REMEDIOS,ASESINADO,1
10/04/2010,05,ANTIOQUIA,05604,REMEDIOS,HERIDO,1
10/04/2010,05,ANTIOQUIA,05604,REMEDIOS,HERIDO,1
10/04/2010,05,ANTIOQUIA,05604,REMEDIOS,HERIDO,1
10/04/2010,05,ANTIOQUIA,05604,REMEDIOS,HERIDO,1
10/04/2010,19,CAUCA,19001,POPAYAN,HERIDO,1
10/04/2010,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",HERIDO,1
10/04/2010,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",HERIDO,1
10/04/2010,47,MAGDALENA,47001,SANTA MARTA,HERIDO,1
10/04/2010,76,VALLE DEL CAUCA,76001,CALI,HERIDO,1
11/04/2010,05,ANTIOQUIA,05001,MEDELLIN,HERIDO,1
11/04/2010,18,CAQUETA,18410,LA MONTAÑITA,HERIDO,1
11/04/2010,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",HERIDO,1
11/04/2010,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",HERIDO,1
11/04/2010,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",HERIDO,2
11/04/2010,52,NARIÑO,52540,POLICARPA,HERIDO,1
12/04/2010,05,ANTIOQUIA,05361,ITUANGO,ASESINADO,1
12/04/2010,50,META,50330,MESETAS,HERIDO,1
12/04/2010,50,META,50330,MESETAS,HERIDO,1
12/04/2010,25,CUNDINAMARCA,25754,SOACHA,HERIDO,1
12/04/2010,25,CUNDINAMARCA,25754,SOACHA,HERIDO,1
13/04/2010,52,NARIÑO,52678,SAMANIEGO,HERIDO,1
13/04/2010,18,CAQUETA,18410,LA MONTAÑITA,HERIDO,1
13/04/2010,25,CUNDINAMARCA,25175,CHIA,HERIDO,1
13/04/2010,86,PUTUMAYO,86571,PUERTO GUZMAN,HERIDO,1
13/04/2010,70,SUCRE,70001,SINCELEJO,HERIDO,1
14/04/2010,50,META,50330,MESETAS,HERIDO,1
14/04/2010,05,ANTIOQUIA,05790,TARAZA,HERIDO,1
15/04/2010,52,NARIÑO,52678,SAMANIEGO,HERIDO,1
15/04/2010,13,BOLIVAR,13670,SAN PABLO,HERIDO,1
15/04/2010,76,VALLE DEL CAUCA,76001,CALI,ASESINADO,1
15/04/2010,25,CUNDINAMARCA,25175,CHIA,HERIDO,1
16/04/2010,76,VALLE DEL CAUCA,76275,FLORIDA,HERIDO,1
16/04/2010,73,TOLIMA,73217,COYAIMA,ASESINADO,1
16/04/2010,05,ANTIOQUIA,05001,MEDELLIN,HERIDO,1
16/04/2010,15,BOYACA,15686,SANTANA,HERIDO,1
16/04/2010,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",HERIDO,1
17/04/2010,18,CAQUETA,18756,SOLANO,HERIDO,1
17/04/2010,18,CAQUETA,18410,LA MONTAÑITA,HERIDO,1
17/04/2010,08,ATLANTICO,08001,BARRANQUILLA,HERIDO,1
17/04/2010,41,HUILA,41668,SAN AGUSTIN,HERIDO,1
17/04/2010,41,HUILA,41668,SAN AGUSTIN,HERIDO,1
17/04/2010,50,META,50001,VILLAVICENCIO,HERIDO,1
18/04/2010,81,ARAUCA,81794,TAME,ASESINADO,1
18/04/2010,27,CHOCO,27077,BAJO BAUDO,HERIDO,1
18/04/2010,68,SANTANDER,68001,BUCARAMANGA,ASESINADO,1
18/04/2010,05,ANTIOQUIA,05001,MEDELLIN,HERIDO,1
18/04/2010,17,CALDAS,17653,SALAMINA,HERIDO,1
18/04/2010,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",HERIDO,1
18/04/2010,41,HUILA,41503,OPORAPA,HERIDO,1
18/04/2010,50,META,50568,PUERTO GAITAN,HERIDO,1
18/04/2010,52,NARIÑO,52001,PASTO,HERIDO,2
18/04/2010,63,QUINDIO,63302,GENOVA,HERIDO,1
18/04/2010,68,SANTANDER,68276,FLORIDABLANCA,HERIDO,3
18/04/2010,68,SANTANDER,68679,SAN GIL,HERIDO,1
18/04/2010,76,VALLE DEL CAUCA,76834,TULUA,HERIDO,4
19/04/2010,54,NORTE DE SANTANDER,54670,SAN CALIXTO,HERIDO,1
19/04/2010,76,VALLE DEL CAUCA,76834,TULUA,HERIDO,1
19/04/2010,52,NARIÑO,52250,EL CHARCO,HERIDO,1
19/04/2010,19,CAUCA,19318,GUAPI,HERIDO,1
19/04/2010,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",HERIDO,1
19/04/2010,76,VALLE DEL CAUCA,76001,CALI,HERIDO,1
20/04/2010,50,META,50450,PUERTO CONCORDIA,ASESINADO,1
20/04/2010,50,META,50450,PUERTO CONCORDIA,HERIDO,1
20/04/2010,50,META,50450,PUERTO CONCORDIA,HERIDO,1
20/04/2010,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",HERIDO,1
20/04/2010,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",HERIDO,1
21/04/2010,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",HERIDO,1
21/04/2010,25,CUNDINAMARCA,25175,CHIA,HERIDO,1
22/04/2010,50,META,50711,VISTAHERMOSA,HERIDO,1
22/04/2010,15,BOYACA,15001,TUNJA,HERIDO,1
22/04/2010,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",HERIDO,2
22/04/2010,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",HERIDO,1
22/04/2010,73,TOLIMA,73449,MELGAR,HERIDO,3
23/04/2010,50,META,50577,PUERTO LLERAS,ASESINADO,1
23/04/2010,50,META,50577,PUERTO LLERAS,HERIDO,1
23/04/2010,50,META,50370,URIBE,HERIDO,1
23/04/2010,05,ANTIOQUIA,05361,ITUANGO,HERIDO,1
23/04/2010,50,META,50370,URIBE,HERIDO,1
23/04/2010,05,ANTIOQUIA,05361,ITUANGO,HERIDO,1
23/04/2010,76,VALLE DEL CAUCA,76001,CALI,HERIDO,1
24/04/2010,19,CAUCA,19821,TORIBIO,HERIDO,1
24/04/2010,50,META,50683,SAN JUAN DE ARAMA,HERIDO,1
24/04/2010,05,ANTIOQUIA,05001,MEDELLIN,ASESINADO,1
24/04/2010,41,HUILA,41026,ALTAMIRA,HERIDO,1
24/04/2010,52,NARIÑO,52001,PASTO,HERIDO,1
24/04/2010,76,VALLE DEL CAUCA,76834,TULUA,HERIDO,1
25/04/2010,18,CAQUETA,18410,LA MONTAÑITA,HERIDO,1
25/04/2010,13,BOLIVAR,13001,CARTAGENA,HERIDO,1
25/04/2010,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",HERIDO,1
25/04/2010,25,CUNDINAMARCA,25307,GIRARDOT,HERIDO,2
25/04/2010,25,CUNDINAMARCA,25754,SOACHA,HERIDO,1
25/04/2010,52,NARIÑO,52001,PASTO,HERIDO,1
25/04/2010,68,SANTANDER,68689,SAN VICENTE DE CHUCURI,HERIDO,1
25/04/2010,73,TOLIMA,73217,COYAIMA,HERIDO,1
25/04/2010,76,VALLE DEL CAUCA,76001,CALI,HERIDO,1
26/04/2010,54,NORTE DE SANTANDER,54670,SAN CALIXTO,ASESINADO,1
26/04/2010,54,NORTE DE SANTANDER,54670,SAN CALIXTO,HERIDO,1
26/04/2010,18,CAQUETA,18592,PUERTO RICO,HERIDO,1
26/04/2010,05,ANTIOQUIA,05790,TARAZA,HERIDO,2
26/04/2010,76,VALLE DEL CAUCA,76001,CALI,HERIDO,2
27/04/2010,23,CORDOBA,23580,PUERTO LIBERTADOR,HERIDO,1
27/04/2010,76,VALLE DEL CAUCA,76001,CALI,HERIDO,1
28/04/2010,18,CAQUETA,18410,LA MONTAÑITA,HERIDO,1
28/04/2010,18,CAQUETA,18410,LA MONTAÑITA,HERIDO,1
28/04/2010,18,CAQUETA,18410,LA MONTAÑITA,HERIDO,1
29/04/2010,25,CUNDINAMARCA,25126,CAJICA,HERIDO,1
29/04/2010,68,SANTANDER,68001,BUCARAMANGA,HERIDO,1
30/04/2010,86,PUTUMAYO,86568,PUERTO ASIS,ASESINADO,1
30/04/2010,86,PUTUMAYO,86568,PUERTO ASIS,ASESINADO,1
30/04/2010,86,PUTUMAYO,86568,PUERTO ASIS,ASESINADO,1
30/04/2010,86,PUTUMAYO,86568,PUERTO ASIS,ASESINADO,1
30/04/2010,86,PUTUMAYO,86568,PUERTO ASIS,ASESINADO,1
30/04/2010,86,PUTUMAYO,86568,PUERTO ASIS,ASESINADO,1
30/04/2010,86,PUTUMAYO,86568,PUERTO ASIS,HERIDO,1
30/04/2010,86,PUTUMAYO,86568,PUERTO ASIS,HERIDO,1
30/04/2010,86,PUTUMAYO,86568,PUERTO ASIS,HERIDO,1
30/04/2010,86,PUTUMAYO,86568,PUERTO ASIS,HERIDO,1
30/04/2010,86,PUTUMAYO,86568,PUERTO ASIS,HERIDO,1
30/04/2010,54,NORTE DE SANTANDER,54800,TEORAMA,HERIDO,1
30/04/2010,86,PUTUMAYO,86568,PUERTO ASIS,ASESINADO,1
01/05/2010,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",HERIDO,1
01/05/2010,25,CUNDINAMARCA,25175,CHIA,HERIDO,1
01/05/2010,54,NORTE DE SANTANDER,54001,CUCUTA,HERIDO,1
01/05/2010,63,QUINDIO,63001,ARMENIA,HERIDO,1
01/05/2010,63,QUINDIO,63001,ARMENIA,HERIDO,1
01/05/2010,70,SUCRE,70001,SINCELEJO,HERIDO,1
01/05/2010,76,VALLE DEL CAUCA,76001,CALI,HERIDO,2
01/05/2010,76,VALLE DEL CAUCA,76892,YUMBO,HERIDO,1
02/05/2010,19,CAUCA,19821,TORIBIO,HERIDO,1
02/05/2010,19,CAUCA,19821,TORIBIO,HERIDO,1
02/05/2010,19,CAUCA,19821,TORIBIO,HERIDO,1
02/05/2010,19,CAUCA,19318,GUAPI,HERIDO,1
02/05/2010,19,CAUCA,19318,GUAPI,HERIDO,1
02/05/2010,54,NORTE DE SANTANDER,54001,CUCUTA,HERIDO,1
02/05/2010,76,VALLE DEL CAUCA,76130,CANDELARIA,HERIDO,1
03/05/2010,19,CAUCA,19256,EL TAMBO,HERIDO,1
03/05/2010,13,BOLIVAR,13160,CANTAGALLO,HERIDO,1
04/05/2010,19,CAUCA,19142,CALOTO,ASESINADO,1
04/05/2010,19,CAUCA,19142,CALOTO,ASESINADO,1
04/05/2010,73,TOLIMA,73861,VENADILLO,HERIDO,1
04/05/2010,19,CAUCA,19142,CALOTO,HERIDO,1
04/05/2010,19,CAUCA,19142,CALOTO,HERIDO,1
04/05/2010,19,CAUCA,19142,CALOTO,HERIDO,1
04/05/2010,19,CAUCA,19418,LOPEZ,ASESINADO,1
04/05/2010,27,CHOCO,27430,MEDIO BAUDO,ASESINADO,1
04/05/2010,63,QUINDIO,63594,QUIMBAYA,ASESINADO,1
04/05/2010,76,VALLE DEL CAUCA,76834,TULUA,ASESINADO,1
04/05/2010,76,VALLE DEL CAUCA,76001,CALI,HERIDO,1
04/05/2010,76,VALLE DEL CAUCA,76834,TULUA,HERIDO,3
05/05/2010,99,VICHADA,99773,CUMARIBO,ASESINADO,1
05/05/2010,81,ARAUCA,81794,TAME,HERIDO,1
05/05/2010,20,CESAR,20250,EL PASO,HERIDO,1
05/05/2010,20,CESAR,20250,EL PASO,HERIDO,1
05/05/2010,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",HERIDO,1
06/05/2010,76,VALLE DEL CAUCA,76275,FLORIDA,ASESINADO,1
06/05/2010,76,VALLE DEL CAUCA,76275,FLORIDA,ASESINADO,1
06/05/2010,54,NORTE DE SANTANDER,54810,TIBU,ASESINADO,1
06/05/2010,20,CESAR,20250,EL PASO,HERIDO,1
06/05/2010,20,CESAR,20250,EL PASO,HERIDO,1
06/05/2010,20,CESAR,20250,EL PASO,HERIDO,1
06/05/2010,20,CESAR,20250,EL PASO,HERIDO,1
06/05/2010,20,CESAR,20250,EL PASO,HERIDO,1
06/05/2010,20,CESAR,20250,EL PASO,HERIDO,1
06/05/2010,20,CESAR,20250,EL PASO,HERIDO,1
06/05/2010,20,CESAR,20250,EL PASO,HERIDO,1
06/05/2010,20,CESAR,20250,EL PASO,HERIDO,1
06/05/2010,20,CESAR,20250,EL PASO,HERIDO,1
06/05/2010,20,CESAR,20250,EL PASO,HERIDO,1
06/05/2010,20,CESAR,20250,EL PASO,HERIDO,1
06/05/2010,20,CESAR,20250,EL PASO,HERIDO,1
06/05/2010,20,CESAR,20250,EL PASO,HERIDO,1
06/05/2010,20,CESAR,20250,EL PASO,HERIDO,1
06/05/2010,20,CESAR,20250,EL PASO,HERIDO,6
06/05/2010,20,CESAR,20250,EL PASO,HERIDO,1
06/05/2010,20,CESAR,20250,EL PASO,HERIDO,1
06/05/2010,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",HERIDO,1
06/05/2010,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",HERIDO,1
06/05/2010,52,NARIÑO,52001,PASTO,HERIDO,2
07/05/2010,52,NARIÑO,52621,ROBERTO PAYAN,ASESINADO,1
07/05/2010,19,CAUCA,19142,CALOTO,ASESINADO,1
07/05/2010,19,CAUCA,19821,TORIBIO,HERIDO,1
07/05/2010,52,NARIÑO,52621,ROBERTO PAYAN,HERIDO,1
07/05/2010,15,BOYACA,15001,TUNJA,HERIDO,1
07/05/2010,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",HERIDO,2
07/05/2010,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",HERIDO,1
